player,Nodes Degree_xt,Closeness_xt,Pagerank_xt,Betweenness_xt,Nodes Degree_base,Closeness_base,Pagerank_base,Betweenness_base,match_id,team,player_match_id,Sofascore Rating
Ferrán Torres García,4.353590429,0.102240783,0.023591875,0.003225806,48,2.172892495,0.016908898,0,3857291,Spain,Ferran Torres_3857291,7.7
Cyle Larin,4.346177536,0.118972833,0.033375032,0.006896552,25,0.959926863,0.026007557,0,3857268,Canada,Cyle Larin_3857268,6.8
Woo-Yeong Jeong,4.344977489,0.104793635,0.030735451,0.001231527,28,1.201472049,0.018861596,0,3857299,South Korea,Woo-Yeong Jeong_3857299,6.2
Youssef Msakni,4.34042487,0.087779582,0.038186434,0.003448276,44,0.659824047,0.040043597,0.01532567,3857254,Tunisia,Youssef Msakni_3857254,7.6
Hiroki Sakai,4.338413235,0.100253786,0.04174289,0.025806452,34,0.624669487,0.041940149,0.04390681,3857284,Japan,Hiroki Sakai_3857284,6.7
Iñaki Williams Arthuer,4.334835082,0.091497218,0.03062443,0.004301075,21,0.711463569,0.017973038,0,3857293,Ghana,Iñaki Williams_3857293,6.5
Julián Álvarez,4.334831137,0.114808536,0.032554361,0.004032258,30,0.939673381,0.021029292,0,3869321,Argentina,Julián Álvarez_3869321,6.6
Kasper Schmeichel,4.332606803,0.080956865,0.015347647,0.001149425,35,1.080811396,0.013342471,0,3857254,Denmark,Kasper Schmeichel_3857254,7.4
Riley McGree,4.326002432,0.101475246,0.036488271,0.001149425,33,0.831134565,0.037389048,0.006896552,3857288,Australia,Riley McGree_3857288,6.6
Éder Gabriel Militão,4.325789075,0.091391724,0.022183092,0.001149425,82,1.313866764,0.029477545,0.014942529,3869253,Brazil,Éder Militão_3869253,6.5
Ismail Jakobs,4.323259032,0.096710233,0.032805075,0.008602151,45,0.88001937,0.032494499,0.005376344,3869118,Senegal,Ismail Jakobs_3869118,6.3
Saleh Khalid Al Shehri,4.318388787,0.114060366,0.032432143,0,27,0.932323144,0.019451577,0,3857297,Saudi Arabia,Saleh Al-Shehri_3857297,7.1
Mohammed Kudus,4.317795839,0.102066237,0.031036143,0.002150538,40,0.971755503,0.032570363,0.011648746,3857298,Ghana,Mohammed Kudus_3857298,7.4
Yassine Bounou,4.316240106,0.085466831,0.02211598,0.004032258,37,0.57516865,0.024755838,0.038306452,3869220,Morocco,Bono_3869220,8
Julián Álvarez,4.315326955,0.113090556,0.032688238,0.002150538,33,0.870922499,0.026490788,0,3869519,Argentina,Julián Álvarez_3869519,8.5
Gabriel Fernando de Jesus,4.309154594,0.113598488,0.026294851,0,23,0.86685937,0.015128233,0,3857280,Brazil,Gabriel Jesus_3857280,7
Memphis Depay,4.306423222,0.111760121,0.040082304,0.009259259,28,1.019489559,0.025977479,0.015873016,3857285,Netherlands,Memphis Depay_3857285,6.7
Timothy Weah,4.303952373,0.101036546,0.027851586,0,43,1.027522936,0.027270134,0,3869117,United States,Timothy Weah_3869117,6.8
Hakim Ziyech,4.303479582,0.086390259,0.027538456,0.011083744,42,0.783734401,0.050767339,0.030172414,3869486,Morocco,Hakim Ziyech_3869486,6.9
Olivier Giroud,4.300543338,0.098371208,0.0285708,0.002298851,26,0.787220447,0.016132746,0,3869152,France,Olivier Giroud_3869152,7.3
Philip Foden,4.298732374,0.108095822,0.035143413,0.002016129,39,1.300231152,0.020591939,0.014112903,3857271,England,Phil Foden_3857271,6.6
Olivier Giroud,4.295992927,0.126780663,0.044136015,0.005,22,0.778928973,0.023673614,0,3869354,France,Olivier Giroud_3869354,7.1
Gavi,4.295344846,0.097911767,0.027383783,0.001149425,22,0.76117926,0.013854273,0,3857263,Spain,Gavi_3857263,6.8
Kingsley Coman,4.294080076,0.105245257,0.02634423,0.001149425,25,0.902645075,0.013344267,0,3857279,France,Kingsley Coman_3857279,6.7
Hassan Khalid Al Heidos,4.293002549,0.091790238,0.025354131,0.002150538,41,1.224751471,0.025679003,0,3857294,Qatar,Hassan Al Haydos_3857294,6
Rodrygo Silva de Goes,4.292356281,0.101209913,0.031144076,0.004301075,27,0.878315656,0.017525583,0,3857258,Brazil,Rodrygo_3857258,6.5
Sebastian Szymański,4.291603039,0.109632954,0.044862335,0.00997151,41,1.087216249,0.04900594,0.022079772,3857265,Poland,Sebastian Szymański_3869152,6.7
Álvaro Borja Morata Martín,4.28845554,0.120228597,0.036957894,0.002298851,16,0.712386639,0.015516138,0,3857263,Spain,Álvaro Morata_3857263,6.9
Morteza Pouraliganji,4.286416169,0.084750046,0.020399195,0.003448276,27,0.487348627,0.016987362,0.005747126,3857273,Iran,Morteza Pouraliganji_3857273,7.1
Jonathan David,4.283885403,0.10278655,0.030447243,0.003225806,24,0.726729282,0.018770863,0.013620072,3857276,Canada,Jonathan David_3857276,6.4
Sam Adekugbe,4.282976251,0.099762436,0.02611557,0.001075269,61,1.283814323,0.032522545,0,3857276,Canada,Sam Adekugbe_3857276,6.6
Ahmad Nourollahi,4.280374784,0.095872495,0.037044437,0.010080645,25,0.518273956,0.035976404,0.013272849,3857271,Iran,Ahmad Nourollahi_3857271,6.3
Borna Sosa,4.279320474,0.099279346,0.024146266,0,58,1.291407553,0.027089588,0,3869519,Croatia,Borna Sosa_3869519,6.3
Bryan Oviedo,4.276738937,0.099809793,0.041151547,0.004926108,61,0.909610231,0.036807877,0.011083744,3857295,Costa Rica,Bryan Oviedo_3857291,6
Gonzalo Ariel Montiel,4.269397611,0.099798533,0.028151451,0.004032258,21,0.73782122,0.015327741,0,3869321,Argentina,Gonzalo Montiel_3869321,6.9
Dominik Livaković,4.264031278,0.08551736,0.015945251,0,49,1.202742517,0.013664054,0,3869219,Croatia,Dominik Livaković_3869219,8.1
Thomas Meunier,4.26363334,0.087343921,0.023231973,0.001149425,35,1.302807234,0.022683519,0.014942529,3857268,Belgium,Thomas Meunier_3857268,6.7
Matías Vecino Falero,4.262280544,0.101469609,0.029271276,0.001075269,24,0.593302277,0.022496049,0,3857270,Uruguay,Matías Vecino_3857287,7.2
Yahia Attiyat allah,4.261742832,0.083733363,0.026238483,0.022167488,21,0.512145911,0.015286622,0.014778325,3857277,Morocco,Yahia Attiyat Allah_3857277,6.6
Nuno Mendes,4.261250939,0.091732931,0.026518504,0.001075269,58,1.144640999,0.027122509,0.001075269,3857270,Portugal,Nuno Mendes_3857270,7
Cyle Larin,4.26090907,0.102165186,0.030769177,0.003225806,18,0.772362763,0.016011032,0,3857276,Canada,Cyle Larin_3857276,6.5
Aymen Dahmen,4.254691538,0.081818933,0.017689111,0,28,0.856518572,0.015825983,0,3857288,Tunisia,Aymen Dahmen_3857288,6.4
Pape Gueye,4.248984527,0.095577011,0.03096368,0.008602151,36,0.88010406,0.02986715,0.004121864,3869118,Senegal,Pape Gueye_3869118,6.2
Lisandro Martínez,4.247550532,0.100815339,0.026523329,0.002463054,54,1.48802719,0.021417611,0.013546798,3857300,Argentina,Lisandro Martínez_3857300,6.9
Raphaël Adelino José Guerreiro,4.24734289,0.11152836,0.03392043,0.006157635,47,1.26817009,0.023627788,0,3869486,Portugal,Raphaël Guerreiro_3869486,6.6
Gabriel Teodoro Martinelli Silva,4.244675151,0.098534113,0.027496784,0.008045977,22,1.190406977,0.01621132,0,3869253,Brazil,Gabriel Martinelli_3869253,6.7
Abdou Diallo,4.244301812,0.106225626,0.034525458,0.003968254,33,1.035376981,0.030784779,0,3857285,Senegal,Abdou Diallo_3857285,6.7
Hugo Lloris,4.243897299,0.095206791,0.026426347,0.010344828,30,0.89614938,0.015651769,0.001149425,3869152,France,Hugo Lloris_3869152,6.4
Antony,4.238446579,0.103748053,0.032936946,0.003225806,34,0.928795132,0.025526865,0.041935484,3857258,Brazil,Antony_3857258,6.6
Christopher Wooh,4.232422557,0.091040055,0.030192422,0.009852217,55,0.787089572,0.036836023,0.020935961,3857280,Cameroon,Christopher Wooh_3857280,7
Pape Matar Sarr,4.232144582,0.08647496,0.029837491,0.024137931,24,1.011344178,0.020506086,0.014942529,3857301,Senegal,Pape Matar Sarr_3857301,6.9
Lautaro Javier Martínez,4.23042228,0.110865057,0.036563485,0.015053763,23,1.162503,0.019166493,0.001612903,3869151,Argentina,Lautaro Martínez_3869151,6
Kamaldeen Sulemana,4.229692818,0.106926405,0.036184314,0.004301075,31,0.944973251,0.02726765,0,3857293,Ghana,Kamaldeen Sulemana_3857293,6.4
Ricardo Jorge Luz Horta,4.225887425,0.100570317,0.02555245,0.001075269,19,0.580645161,0.014662748,0,3869254,Portugal,Ricardo Horta_3869254,6.7
Yassine Bounou,4.220930453,0.083129303,0.023546438,0.001231527,31,0.717659064,0.017937822,0.003694581,3857277,Morocco,Bono_3857277,7.2
Ahmad Nourollahi,4.220068509,0.097155602,0.029260035,0,27,0.704948884,0.027460583,0.010344828,3857273,Iran,Ahmad Nourollahi_3857273,7
Damián Emiliano Martínez,4.218351541,0.088589751,0.020600617,0,32,1.199225775,0.014209807,0,3869321,Argentina,Emiliano Martínez_3869321,6.9
İlkay Gündoğan,4.213637861,0.102332543,0.03569634,0.008045977,25,0.568660489,0.026989927,0.016091954,3857263,Germany,İlkay Gündoğan_3857263,7.1
Andries Noppert,4.210231073,0.083579634,0.024088127,0.014942529,41,0.97768595,0.022987344,0.018390805,3869117,Netherlands,Andries Noppert_3869117,7.4
Jae-Sung Lee,4.209462757,0.098078062,0.030259294,0,23,0.64970495,0.019813178,0,3857262,South Korea,Jae-sung Lee_3857262,6.7
Yassine Meriah,4.206635756,0.086585898,0.034315125,0.002463054,60,0.755350131,0.045539835,0.033251232,3857275,Tunisia,Yassine Meriah_3857275,6.6
Keysher Fuller Spence,4.20617339,0.096552209,0.032056541,0.006451613,22,0.494868035,0.032961749,0.018817204,3857291,Costa Rica,Keysher Fuller_3857291,6.2
Vanja Milinković Savić,4.205742357,0.084231008,0.016440426,0,45,0.879638464,0.018771604,0.003225806,3857259,Serbia,Vanja Milinković-Savić_3857259,6.7
Marko Livaja,4.205271996,0.105780691,0.034393947,0,24,0.935498159,0.015863098,0,3857296,Croatia,Marko Livaja_3857296,6.7
Diogo Meireles Costa,4.203897472,0.091319489,0.02198706,0.001075269,48,1.198115518,0.021451036,0.002150538,3857270,Portugal,Diogo Costa_3857270,7.4
Jesus Ferreira,4.202114451,0.098639582,0.028396318,0.001149425,34,1.056468172,0.020129734,0,3869117,United States,Jesús Ferreira_3869117,6.5
Almoez Ali,4.200466178,0.094155864,0.026510997,0.003225806,26,0.978794339,0.017224217,0,3857294,Qatar,Almoez Ali_3857294,6.2
Érick Gabriel Gutiérrez Galaviz,4.199115467,0.095638738,0.047600146,0.016091954,50,1.05534901,0.050247556,0.055172414,3857289,Mexico,Érick Gutiérrez_3857289,6.4
Nemanja Maksimović,4.198460827,0.094601943,0.025084265,0.001149425,28,0.784266822,0.016296641,0.003448276,3857256,Serbia,Nemanja Maksimović_3857256,6.9
Edouard Mendy,4.197314035,0.095181554,0.026767219,0,36,0.716088113,0.021986054,0,3869118,Senegal,Edouard Mendy_3869118,5.8
Badr Banoun,4.195435476,0.098123124,0.023530737,0.001231527,41,1.070857933,0.022703937,0,3869684,Morocco,Badr Benoun_3869684,6.5
Sang-Ho Na,4.195025825,0.110708133,0.03529326,0,26,0.828191635,0.016683539,0,3857299,South Korea,Sang-Ho Na_3857299,6.9
Karl Brillant Toko Ekambi,4.194240595,0.098136419,0.027062931,0.001149425,55,0.982221692,0.028507033,0,3857290,Cameroon,Karl Toko Ekambi_3857290,6.2
Lovro Majer,4.191915035,0.0988333,0.024808885,0.001075269,25,0.968487284,0.016785077,0,3869519,Croatia,Lovro Majer_3869519,6.6
Pathé Ismaël Ciss,4.190964837,0.088466548,0.024895787,0.001075269,34,0.810525684,0.025337163,0.000896057,3869118,Senegal,Ismaila Ciss_3869118,6.4
Maya Yoshida,4.189717692,0.090229786,0.027215884,0.006896552,29,0.564028777,0.027360628,0.009961686,3857255,Japan,Maya Yoshida_3857255,6.9
Matthew Charles Turner,4.187722423,0.084831666,0.018591814,0,32,1.154296685,0.014830187,0,3869117,United States,Matt Turner_3869117,6.4
Henry Josué Martín Mex,4.187418964,0.112137291,0.032686654,0.001149425,21,0.843658724,0.026144822,0.005747126,3857260,Mexico,Henry Martín_3857260,7.5
Diogo Meireles Costa,4.187003711,0.092478166,0.018130479,0,42,1.311072668,0.018093507,0,3857262,Portugal,Diogo Costa_3857262,6.7
Fran Karačić,4.182903163,0.080793351,0.020068691,0.016129032,19,0.602122427,0.013227438,0,3869151,Australia,Fran Karačić_3869151,7
Romain Saïss,4.179529841,0.101008443,0.0278468,0,33,0.961706226,0.018343179,0,3869552,Morocco,Romain Saïss_3869220,7.1
Ben Davies,4.177752708,0.096988112,0.04311397,0.017204301,33,0.785059773,0.039332963,0.015053763,3857261,Wales,Ben Davies_3857261,5.8
Nayef Aguerd,4.17560224,0.084723494,0.024625915,0,68,0.868868156,0.04069701,0.029032258,3857276,Morocco,Nayef Aguerd_3857276,6.5
Edimilson Fernandes,4.172768645,0.095506836,0.028848885,0.008602151,24,0.737069901,0.017996195,0,3857269,Switzerland,Edimilson Fernandes_3857269,6.5
Andries Noppert,4.171845766,0.085558506,0.018729667,0.001075269,38,1.023222687,0.010538972,0,3857294,Netherlands,Andries Noppert_3857294,7.3
Marco Asensio Willemsen,4.168784012,0.110403062,0.030735644,0.003024194,32,1.310860331,0.014207257,0,3869220,Spain,Marco Asensio_3869220,6.3
Ali Assadalla Thaimn Qambar,4.168215229,0.092890291,0.031033409,0.001075269,44,1.199216785,0.027265036,0,3857294,Qatar,Ali Assadalla_3857294,6.7
Mario Pašalić,4.165412853,0.111615234,0.032135761,0.001008065,27,1.115920609,0.01623324,0,3869219,Croatia,Mario Pašalić_3869219,7.2
Exequiel Alejandro Palacios,4.164596725,0.09669857,0.030053446,0.011827957,26,0.735582373,0.028302979,0.030107527,3869519,Argentina,Exequiel Palacios_3869519,6.3
Meshaal Aissa Barsham,4.163592083,0.08823102,0.021579473,0,42,0.896971858,0.021199025,0,3857301,Qatar,Meshaal Aissa Barsham_3857301,5.9
Ibrahima Konaté,4.163564498,0.097352617,0.026396528,0,23,0.881625839,0.014860584,0,3857266,France,Ibrahima Konaté_3857266,6.7
Matthew Charles Turner,4.161277034,0.089793666,0.028910828,0,51,1.089209099,0.027375165,0,3857272,United States,Matt Turner_3857272,7.6
Selim Amallah,4.161221689,0.103466631,0.025071005,0,25,0.926863597,0.018315684,0,3869684,Morocco,Selim Amallah_3869684,6.8
Nader Ghandri,4.158049755,0.079145011,0.021928319,0,48,0.65315412,0.028352923,0.022167488,3857275,Tunisia,Nader Ghandri_3857275,7.7
Jordi Alba Ramos,4.156756296,0.102903182,0.029521485,0.006896552,96,2.746064675,0.029435141,0.031034483,3857255,Spain,Jordi Alba_3857255,6.7
Nayef Aguerd,4.14994712,0.079362282,0.024371975,0.003694581,77,1.166246145,0.046013515,0.035098522,3857277,Morocco,Nayef Aguerd_3857277,7.3
Sofiane Boufal,4.147164685,0.089203522,0.030462841,0.015120968,24,0.517998474,0.027161119,0.001008065,3869220,Morocco,Sofiane Boufal_3869220,7.2
Trent Alexander-Arnold,4.135058361,0.092712867,0.023581863,0,38,1.305646834,0.018890568,0.027956989,3857261,England,Trent Alexander-Arnold_3857261,6.6
Boulaye Dia,4.132723303,0.120603163,0.045058212,0.002849003,22,0.837696335,0.038794882,0.001899335,3857267,Senegal,Boulaye Dia_3857267,6.2
Salis Abdul Samed,4.129444102,0.090646973,0.039284211,0.011083744,73,0.917011181,0.058730274,0.051724138,3857299,Ghana,Salis Abdul Samed_3857299,6.6
Saleh Khalid Al Shehri,4.128782513,0.105159205,0.038961647,0.001149425,26,0.67008547,0.044681228,0,3857260,Saudi Arabia,Saleh Al-Shehri_3857260,6.6
Nayef Aguerd,4.126939972,0.089593018,0.024602599,0.005040323,35,0.593430307,0.024326065,0.027217742,3869220,Morocco,Nayef Aguerd_3869220,6.8
Edinson Roberto Cavani Gómez,4.121993537,0.104196142,0.030345661,0.011827957,21,0.655259664,0.021031209,0.001075269,3857293,Uruguay,Edinson Cavani_3857293,6.9
Alex Nicolao Telles,4.1193656,0.094919928,0.022484713,0,50,1.406970736,0.028611818,0.00862069,3857280,Brazil,Alex Telles_3857280,6.6
Bruno Petković,4.116712664,0.108166009,0.028810655,0.004301075,21,1.215475517,0.01707904,0,3869519,Croatia,Bruno Petković_3869519,6.5
Richarlison de Andrade,4.106037041,0.103351914,0.030450309,0.001075269,29,0.996699226,0.018510254,0,3857258,Brazil,Richarlison_3857258,8.4
Eric Dier,4.104275576,0.089458755,0.026016062,0.002016129,54,1.53364381,0.019498688,0,3857271,England,Eric Dier_3857271,6.4
Youssef En-Nesyri,4.103462775,0.126610951,0.027770384,0.009852217,21,0.949550722,0.018246075,0,3869684,Morocco,Youssef En-Nesyri_3869684,6.6
Nasser Al Dawsari,4.089200511,0.104700354,0.02809439,0.001322751,20,0.755542405,0.014679562,0,3857297,Saudi Arabia,Nasser Al-Dawsari_3857297,6.9
Vincent Paté Aboubakar,4.087992372,0.094938065,0.031329795,0.022580645,16,0.588605348,0.019762728,0,3857259,Cameroon,Vincent Aboubakar_3857259,8.5
Álvaro Borja Morata Martín,4.087319454,0.116976671,0.032465511,0,19,0.772279751,0.010944116,0,3857291,Spain,Álvaro Morata_3857291,8
Facundo Pellistri Rebollo,4.084015507,0.105139244,0.030302736,0,35,1.052694396,0.020204382,0,3857287,Uruguay,Facundo Pellistri_3857287,6.5
Dries Mertens,4.083556618,0.100549406,0.025105631,0.017204301,26,1.069157129,0.01712529,0.015053763,3857283,Belgium,Dries Mertens_3857283,6.9
Dominik Livaković,4.065431794,0.084410634,0.019110782,0.002463054,41,0.983074023,0.014146782,0.009852217,3869684,Croatia,Dominik Livaković_3869684,6.6
Nikola Vlašić,4.064326427,0.097305971,0.022295995,0.001075269,27,1.130008809,0.015960117,0,3869519,Croatia,Nikola Vlašić_3869519,6.8
Steven Bergwijn,4.059994256,0.099900508,0.025976828,0.002016129,32,0.93657592,0.016846177,0,3869321,Netherlands,Steven Bergwijn_3869321,6.6
Gue-Sung Cho,4.057992569,0.103098708,0.027609561,0.002298851,23,0.825139077,0.016577781,0,3869253,South Korea,Gue-sung Cho_3869253,6.4
Andreas Evald Cornelius,4.040626867,0.105753791,0.033081729,0,25,0.882628536,0.018793927,0,3857266,Denmark,Andreas Cornelius_3857266,6.4
Ricardo Jorge Luz Horta,4.035122258,0.112166879,0.029698525,0,30,1.25820623,0.020275158,0,3857262,Portugal,Ricardo Horta_3857262,7.6
Nicolás Alejandro Tagliafico,4.03354716,0.095450796,0.027459411,0.001893939,76,1.212647535,0.027898386,0.025568182,3869685,Argentina,Nicolás Tagliafico_3869685,6.8
Sam Adekugbe,4.031369133,0.094586443,0.023876283,0.004597701,37,0.933609959,0.023658108,0.037356322,3857268,Canada,Sam Adekugbe_3857268,6.7
Harry Wilson,4.029825267,0.1087957,0.035497627,0,42,1.026433915,0.026521177,0,3857273,Wales,Harry Wilson_3857282,7.6
Sultan Abdullah Salim Al Ghannam,4.025852265,0.10699077,0.022911955,0.01984127,24,1.119459242,0.01559247,0.018518519,3857297,Saudi Arabia,Sultan Al-Ghannam_3857297,6.2
Marcos Javier Acuña,4.02197067,0.097623751,0.025761018,0.005040323,39,1.181780878,0.026040443,0.010080645,3869321,Argentina,Marcos Acuña_3869321,7.3
Craig Goodwin,4.020808844,0.102936931,0.03204288,0.003448276,39,0.882472791,0.027777217,0.011494253,3857279,Australia,Craig Goodwin_3857279,6.8
Richarlison de Andrade,4.014021407,0.118973198,0.035102744,0.001149425,20,0.815522251,0.016071933,0,3869420,Brazil,Richarlison_3869420,7.5
Cristiano Ronaldo dos Santos Aveiro,4.011612622,0.112946164,0.029194131,0,35,1.094047571,0.021702715,0,3857262,Portugal,Cristiano Ronaldo_3857262,5.6
Bryan Oviedo,4.010634741,0.090662126,0.028003091,0.007526882,43,1.260421668,0.035491453,0.003225806,3857292,Costa Rica,Bryan Oviedo_3857291,6
Alejandro Balde Martínez,4.008410024,0.092047313,0.020735147,0.001075269,62,1.810054532,0.017912982,0.001075269,3857291,Spain,Alejandro Balde_3857291,6.8
Craig Goodwin,4.006581494,0.097845286,0.043764668,0,29,0.601226994,0.036606005,0.001149425,3857257,Australia,Craig Goodwin_3857257,6.6
Jack Grealish,4.00601475,0.09924908,0.031874852,0.01108871,41,1.544099906,0.018474669,0,3857271,England,Jack Grealish_3857271,7.6
Wojciech Szczęsny,4.002436947,0.0806967,0.019012978,0.020430108,36,0.816406351,0.025756292,0.021505376,3857264,Poland,Wojciech Szczęsny_3857264,8.4
Steven Berghuis,3.999178501,0.104213904,0.038953178,0.037037037,22,1.05912917,0.024782321,0.034391534,3857274,Netherlands,Steven Berghuis_3857274,6.5
Sergio Rochet Álvarez,3.994056922,0.08584339,0.017340126,0.004301075,28,0.624797519,0.013121567,0,3857293,Uruguay,Sergio Rochet_3857293,7.9
Mitchell Thomas Duke,3.992714027,0.10075326,0.034671556,0,21,0.649051748,0.02448313,0,3869151,Australia,Mitchell Duke_3869151,6.3
Arkadiusz Milik,3.989310151,0.116592619,0.043132611,0.008045977,18,0.683317393,0.019178072,0,3869152,Poland,Arkadiusz Milik_3869152,6.5
Przemysław Frankowski,3.988745887,0.100230511,0.028810613,0.002298851,38,1.240216665,0.02658713,0,3869152,Poland,Przemysław Frankowski_3869152,6.4
Krystian Bielik,3.98348616,0.097526024,0.029877387,0.006896552,38,1.18731475,0.026325875,0.04137931,3869152,Poland,Krystian Bielik_3869152,6.6
Daichi Kamada,3.981458985,0.103610397,0.043308156,0.012643678,24,0.564028777,0.035799804,0.002681992,3857255,Japan,Daichi Kamada_3857255,6.4
Thomas Müller,3.981337155,0.104153276,0.035300617,0.008045977,20,0.675844806,0.026426786,0.005172414,3857263,Germany,Thomas Müller_3857263,6.3
Keylor Navas Gamboa,3.980148057,0.084770553,0.023015957,0.007526882,30,0.616039427,0.019822224,0.011290323,3857292,Costa Rica,Keylor Navas_3857292,7.2
Vinícius José Paixão de Oliveira Júnior,3.979959636,0.099549827,0.026101455,0,50,1.20326134,0.02726221,0,3857258,Brazil,Vinícius Júnior_3857258,7.3
